"Year","MonthStart","Gear","Fleet","EffortUnits","QualityCode","Source","Region","Ocean","FAO_AREA_CODE","effort"
2004,8,"PS","SYC","FHOURS",3,"LO",NA,NA,NA,11.8
2001,12,"PS","FRA","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",89.271052631579
2003,10,"PS","ESP","HOURS",3,"LO","Indian Ocean, Western","Indian","51",24
1997,10,"PS","MUS","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",22.8
1999,9,"PS","ESP","HOURS",3,"LO","Indian Ocean, Western","Indian","51",24
1998,10,"PS","NEIPS","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",17.5058823529412
1999,6,"PS","NEIPS","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",55.4333333333333
2002,10,"PS","NEIPS","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",22.7
2003,4,"PS","NEIPS","FHOURS",3,"RFRI","Indian Ocean, Western","Indian","51",41.8466666666667
2004,8,"PS","NEIPS","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",13.3772727272727
1999,11,"PS","ESP","HOURS",3,"LO","Indian Ocean, Western","Indian","51",12
1999,8,"PS","MUS","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",14.4
1999,9,"PS","MUS","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",17
2003,2,"PS","ESP","HOURS",3,"LO","Indian Ocean, Western","Indian","51",27
2004,3,"PS","FRA","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",35.9467741935484
2006,9,"PS","FRA","HOURS",3,"LO","Indian Ocean, Western","Indian","51",28
2003,8,"PS","NEIPS","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",15.5
2012,8,"PS","KOR","SETS",2,"LO","Indian Ocean, Western","Indian","51",1.20833333333333
1999,6,"PS","MUS","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",25.5
2016,10,"PS","MUS","SETS",2,"LO","Indian Ocean, Western","Indian","51",2.1304347826087
1986,5,"PS","NEIPS","FHOURS",3,"RFRI","Indian Ocean, Western","Indian","51",14.75
2007,9,"PS","NEIPS","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",13.2619047619048
1998,10,"PS","NEISU","FDAYS",3,"RFRISP","Indian Ocean, Western","Indian","51",4.03225806451613
2000,10,"PS","NEISU","FDAYS",3,"RFRISP","Indian Ocean, Western","Indian","51",4.28571428571429
2012,4,"PS","SYC","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",18.3028571428571
2014,2,"PS","SYC","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",25.7421875
1990,3,"PS","ESP","DAYS",3,"RNRI","Indian Ocean, Western","Indian","51",0.133333333333333
2000,10,"PS","ESP","HOURS",3,"LO","Indian Ocean, Western","Indian","51",23.2222222222222
2004,10,"PS","FRA","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",69.3517857142857
2015,5,"PS","ITA","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",14.3380952380952
1990,10,"PS","JPN","DAYS",1,"LO","Indian Ocean, Western","Indian","51",1.35294117647059
1995,3,"PS","MUS","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",18
2015,6,"PS","MUS","SETS",2,"LO","Indian Ocean, Western","Indian","51",3
2002,10,"PS","NEISU","FDAYS",3,"RFRISP","Indian Ocean, Western","Indian","51",3.93220338983051
2009,10,"PS","ESP","HOURS",3,"LO","Indian Ocean, Western","Indian","51",24
1991,12,"PS","FRA","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",63.6576923076923
2014,4,"PS","KOR","SETS",2,"LO","Indian Ocean, Western","Indian","51",1.65714285714286
1995,4,"PS","MUS","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",16
2015,4,"PS","MUS","SETS",2,"LO","Indian Ocean, Western","Indian","51",1.74074074074074
2001,2,"PS","NEIPS","FHOURS",3,"RFRI","Indian Ocean, Western","Indian","51",18.1235294117647
2000,8,"PS","NEISU","FDAYS",3,"RFRISP","Indian Ocean, Western","Indian","51",2.30612244897959
2012,3,"PS","SYC","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",22.2923076923077
2008,11,"PS","ESP","HOURS",3,"LO","Indian Ocean, Western","Indian","51",27.2
2000,3,"PS","FRA","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",26.1524752475248
2001,5,"PS","SYC","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",18.9576923076923
2000,4,"PS","ESP","HOURS",3,"LO","Indian Ocean, Western","Indian","51",22.1538461538462
2006,10,"PS","ESP","HOURS",3,"LO","Indian Ocean, Western","Indian","51",24
2001,10,"PS","MYT","HOURS",3,"RFRI","Indian Ocean, Western","Indian","51",24
2007,3,"PS","MYT","FHOURS",3,"RFRI","Indian Ocean, Western","Indian","51",20.2233333333333
2014,8,"PS","KOR","SETS",2,"LO","Indian Ocean, Western","Indian","51",1.87096774193548
2015,3,"PS","KOR","SETS",2,"LO","Indian Ocean, Western","Indian","51",1.69444444444444
1992,6,"PS","MUS","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",16.3636363636364
2002,12,"PS","NEIPS","FHOURS",3,"RFRI","Indian Ocean, Western","Indian","51",28.4860465116279
2007,3,"PS","NEIPS","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",16.3058823529412
1990,7,"PS","SUN","FDAYS",2,"RFRI","Indian Ocean, Western","Indian","51",1.76666666666667
1991,8,"PS","SUN","FDAYS",2,"RFRI","Indian Ocean, Western","Indian","51",2.37931034482759
1987,6,"PS","FRA","HOURS",3,"LO","Indian Ocean, Western","Indian","51",28.2375
2009,9,"PS","FRA","HOURS",3,"LO","Indian Ocean, Western","Indian","51",22.3333333333333
2009,10,"PS","FRA","HOURS",3,"LO","Indian Ocean, Western","Indian","51",40
2010,8,"PS","MYT","HOURS",3,"RFRI","Indian Ocean, Western","Indian","51",23.875
1990,6,"PS","JPN","DAYS",1,"LO","Indian Ocean, Western","Indian","51",2.44444444444444
1992,4,"PS","JPN","DAYS",1,"LO","Indian Ocean, Western","Indian","51",2.2375
2016,5,"PS","KOR","SETS",2,"LO","Indian Ocean, Western","Indian","51",3.03225806451613
1986,3,"PS","NEIPS","HOURS",3,"RFRI","Indian Ocean, Western","Indian","51",19.2
1989,9,"PS","NEIPS","HOURS",3,"RFRI","Indian Ocean, Western","Indian","51",22.4
2002,9,"PS","NEIPS","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",34.8285714285714
2004,1,"PS","NEIPS","FHOURS",3,"RFRI","Indian Ocean, Western","Indian","51",30.3294117647059
2001,9,"PS","NEISU","FDAYS",3,"RFRISP","Indian Ocean, Western","Indian","51",4.33333333333333
2009,9,"PS","THA","SETS",3,"LO","Indian Ocean, Western","Indian","51",3.38461538461538
1985,9,"PS","ESP","DAYS",3,"RNRI","Indian Ocean, Western","Indian","51",1
2011,1,"PS","ESP","HOURS",3,"LO","Indian Ocean, Western","Indian","51",24
1982,5,"PS","FRA","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",15.1230769230769
2003,11,"PS","FRA","HOURS",3,"LO","Indian Ocean, Western","Indian","51",24.0333333333333
2008,3,"PS","FRA","HOURS",3,"LO","Indian Ocean, Western","Indian","51",22.1428571428571
2009,2,"PS","MYT","FHOURS",3,"RFRI","Indian Ocean, Western","Indian","51",20.8464285714286
2010,10,"PS","MYT","FHOURS",3,"RFRI","Indian Ocean, Western","Indian","51",18.8584905660377
1991,1,"PS","JPN","DAYS",1,"LO","Indian Ocean, Western","Indian","51",1.66666666666667
2016,8,"PS","MUS","SETS",2,"LO","Indian Ocean, Western","Indian","51",1.23529411764706
2017,11,"PS","MUS","SETS",2,"LO","Indian Ocean, Western","Indian","51",1.96774193548387
1987,11,"PS","NEIPS","FHOURS",3,"RFRI","Indian Ocean, Western","Indian","51",24.3448275862069
1997,12,"PS","NEIPS","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",21.86
2001,10,"PS","NEIPS","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",14.77
2003,8,"PS","NEIPS","HOURS",3,"LO","Indian Ocean, Western","Indian","51",24
2009,10,"PS","NEIPS","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",13.35
1998,7,"PS","NEISU","FDAYS",3,"RFRISP","Indian Ocean, Western","Indian","51",1.52272727272727
1998,6,"PS","SYC","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",35.948
1999,10,"PS","SYC","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",18.647619047619
2001,7,"PS","ESP","HOURS",3,"LO","Indian Ocean, Western","Indian","51",24
2011,5,"PS","ESP","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",18.7115702479339
1990,12,"PS","JPN","DAYS",1,"LO","Indian Ocean, Western","Indian","51",1.95348837209302
2012,12,"PS","KOR","SETS",2,"LO","Indian Ocean, Western","Indian","51",1.21052631578947
1984,10,"PS","FRA","HOURS",3,"LO","Indian Ocean, Western","Indian","51",33.3538461538462
2007,4,"PS","FRA","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",28.1132530120482
1995,2,"PS","MUS","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",12.48
2001,8,"PS","NEIPS","HOURS",3,"RFRI","Indian Ocean, Western","Indian","51",24
2008,8,"PS","NEIPS","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",18.275
2006,8,"PS","THA","FDAYS",0,"LO","Indian Ocean, Western","Indian","51",2.23404255319149
2009,2,"PS","THA","SETS",3,"LO","Indian Ocean, Western","Indian","51",2.11111111111111
2001,8,"PS","ESP","HOURS",3,"LO","Indian Ocean, Western","Indian","51",22
1988,8,"PS","FRA","HOURS",3,"LO","Indian Ocean, Western","Indian","51",34.4
2017,7,"PS","FRA","HOURS",3,"LO","Indian Ocean, Western","Indian","51",24
2003,8,"PS","JPN","FDAYS",3,"LO","Indian Ocean, Western","Indian","51",1.625
1994,8,"PS","MUS","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",14.1176470588235
1989,12,"PS","SUN","FDAYS",2,"RFRI","Indian Ocean, Western","Indian","51",1.125
1989,12,"PS","ESP","DAYS",3,"RNRI","Indian Ocean, Western","Indian","51",0
2011,2,"PS","FRA","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",28.3716417910448
1990,9,"PS","JPN","DAYS",1,"LO","Indian Ocean, Western","Indian","51",2.09090909090909
1990,11,"PS","JPN","DAYS",1,"LO","Indian Ocean, Western","Indian","51",1.38709677419355
1991,2,"PS","JPN","DAYS",1,"LO","Indian Ocean, Western","Indian","51",1.7
1991,7,"PS","JPN","DAYS",1,"LO","Indian Ocean, Western","Indian","51",2.10344827586207
1999,3,"PS","ESP","HOURS",3,"LO","Indian Ocean, Western","Indian","51",24
2001,9,"PS","JPN","FDAYS",3,"LO","Indian Ocean, Western","Indian","51",1.4375
2002,9,"PS","JPN","FDAYS",3,"LO","Indian Ocean, Western","Indian","51",1.36842105263158
1991,11,"PS","MUS","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",19.125
1994,10,"PS","MUS","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",13.92
2015,11,"PS","MUS","SETS",2,"LO","Indian Ocean, Western","Indian","51",2.51724137931034
2016,1,"PS","MUS","SETS",2,"LO","Indian Ocean, Western","Indian","51",2.47619047619048
1993,6,"PS","NEISU","FDAYS",2,"RFRI","Indian Ocean, Western","Indian","51",1
1986,10,"PS","FRA","HOURS",3,"LO","Indian Ocean, Western","Indian","51",25.9
2013,1,"PS","MYT","FHOURS",3,"RFRI","Indian Ocean, Western","Indian","51",25.3425531914894
1990,7,"PS","JPN","DAYS",1,"LO","Indian Ocean, Western","Indian","51",2.66666666666667
1989,12,"PS","MUS","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",17.8181818181818
1993,2,"PS","MUS","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",16.3333333333333
2001,12,"PS","NEIPS","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",37.2388888888889
1988,9,"PS","SUN","FDAYS",2,"RFRI","Indian Ocean, Western","Indian","51",1.33333333333333
2016,12,"PS","KOR","SETS",2,"LO","Indian Ocean, Western","Indian","51",1.97727272727273
1995,8,"PS","JPN","DAYS",1,"LO","Indian Ocean, Western","Indian","51",1
2009,1,"PS","THA","SETS",3,"LO","Indian Ocean, Western","Indian","51",1.45454545454545
2013,1,"PS","MYT","HOURS",3,"RFRI","Indian Ocean, Western","Indian","51",27.9166666666667
1994,6,"PS","JPN","DAYS",1,"LO","Indian Ocean, Western","Indian","51",1.4
1998,9,"PS","JPN","DAYS",1,"LO","Indian Ocean, Western","Indian","51",1.11111111111111
2017,2,"PS","KOR","SETS",2,"LO","Indian Ocean, Western","Indian","51",3.08
2009,11,"PS","THA","SETS",3,"LO","Indian Ocean, Western","Indian","51",1.77777777777778
1994,2,"PS","JPN","DAYS",1,"LO","Indian Ocean, Western","Indian","51",1.54545454545455
2013,6,"BB","MDV","FDAYS",0,"LO","Indian Ocean, Eastern","Indian","57",8.77777777777778
2014,6,"BB","MDV","FDAYS",0,"LO","Indian Ocean, Eastern","Indian","57",26.25
2015,2,"BB","MDV","FDAYS",0,"LO","Indian Ocean, Eastern","Indian","57",2.5
2015,6,"BB","MDV","FDAYS",0,"LO","Indian Ocean, Eastern","Indian","57",5
2016,4,"BB","MDV","FDAYS",0,"LO","Indian Ocean, Eastern","Indian","57",1.75
2002,6,"PS","NEISU","FDAYS",3,"RFRISP","Indian Ocean, Eastern","Indian","57",1.84782608695652
2002,8,"PS","NEISU","FDAYS",3,"RFRISP","Indian Ocean, Eastern","Indian","57",1
1984,10,"PS","FRA","FHOURS",3,"LO","Indian Ocean, Eastern","Indian","57",9.35
1984,8,"PS","FRA","FHOURS",3,"LO","Indian Ocean, Eastern","Indian","57",14.8310344827586
2011,9,"PS","JPN","SETS",3,"LO","Indian Ocean, Eastern","Indian","57",1.3
1998,11,"PS","NEIPS","FHOURS",3,"LO","Indian Ocean, Eastern","Indian","57",12
1999,9,"PS","NEISU","FDAYS",3,"RFRISP","Indian Ocean, Eastern","Indian","57",1
2002,12,"PS","ESP","FHOURS",3,"LO","Indian Ocean, Eastern","Indian","57",12
2017,4,"PS","JPN","SETS",3,"LO","Indian Ocean, Eastern","Indian","57",1.21428571428571
2013,1,"PS","KOR","SETS",2,"LO","Indian Ocean, Eastern","Indian","57",1.6875
2014,1,"RNOF","LKA","TRIPS",0,"LO","Indian Ocean, Eastern","Indian","57",23.1333333333333
2014,2,"RNOF","LKA","TRIPS",0,"LO","Indian Ocean, Eastern","Indian","57",76.4285714285714
2014,4,"RNOF","LKA","TRIPS",0,"LO","Indian Ocean, Eastern","Indian","57",82.1111111111111
2014,5,"RNOF","LKA","TRIPS",0,"LO","Indian Ocean, Eastern","Indian","57",24
2014,9,"RNOF","LKA","TRIPS",0,"LO","Indian Ocean, Eastern","Indian","57",83
1996,10,"PS","ESP","FHOURS",3,"LO","Indian Ocean, Eastern","Indian","57",12.7705882352941
2006,9,"PS","JPN","FDAYS",3,"LO","Indian Ocean, Eastern","Indian","57",2.5
2007,3,"PS","JPN","FDAYS",3,"LO","Indian Ocean, Eastern","Indian","57",1.33333333333333
1998,8,"PS","NEISU","FDAYS",3,"RFRISP","Indian Ocean, Eastern","Indian","57",1.8
2006,12,"PS","FRA","FHOURS",3,"LO","Indian Ocean, Eastern","Indian","57",19.6846153846154
1991,11,"PS","JPN","DAYS",1,"LO","Indian Ocean, Eastern","Indian","57",1.4
2011,8,"PS","JPN","SETS",3,"LO","Indian Ocean, Eastern","Indian","57",1.66666666666667
2017,6,"PS","JPN","SETS",3,"LO","Indian Ocean, Eastern","Indian","57",1.44444444444444
1992,11,"PS","JPN","DAYS",1,"LO","Indian Ocean, Eastern","Indian","57",1.5
1992,12,"PS","JPN","DAYS",1,"LO","Indian Ocean, Eastern","Indian","57",1
2011,6,"PS","JPN","SETS",3,"LO","Indian Ocean, Eastern","Indian","57",1.28571428571429
2016,7,"RNOF","LKA","TRIPS",3,"LO","Indian Ocean, Eastern","Indian","57",25.5714285714286
2000,2,"PS","FRA","HOURS",3,"LO","Indian Ocean, Eastern","Indian","57",24
1998,9,"PS","JPN","DAYS",1,"LO","Indian Ocean, Eastern","Indian","57",1.13636363636364
2007,11,"PS","JPN","FDAYS",3,"LO","Indian Ocean, Eastern","Indian","57",1.28571428571429
1996,10,"PS","NEIPS","FHOURS",3,"RFRI","Indian Ocean, Eastern","Indian","57",13.6
2012,9,"PS","JPN","SETS",3,"LO","Indian Ocean, Eastern","Indian","57",1
2016,11,"PS","SYC","FDAYS",2,"LO","Indian Ocean, Eastern","Indian","57",1.34333333333333
1998,4,"PS","ESP","HOURS",3,"LO","Indian Ocean, Eastern","Indian","57",24
1997,12,"PS","FRA","HOURS",3,"LO","Indian Ocean, Eastern","Indian","57",30
2005,9,"PS","JPN","FDAYS",3,"LO","Indian Ocean, Eastern","Indian","57",1
2012,10,"PS","JPN","SETS",3,"LO","Indian Ocean, Eastern","Indian","57",1.16666666666667
2017,11,"PS","JPN","SETS",3,"LO","Indian Ocean, Eastern","Indian","57",1.2
2000,1,"PS","ESP","FHOURS",3,"LO","Indian Ocean, Eastern","Indian","57",12.1695652173913
2009,10,"PS","JPN","FDAYS",3,"LO","Indian Ocean, Eastern","Indian","57",1.07692307692308
1998,2,"PS","ESP","FHOURS",3,"LO","Indian Ocean, Eastern","Indian","57",19.4111111111111
2011,3,"PS","JPN","SETS",3,"LO","Indian Ocean, Eastern","Indian","57",1
2016,12,"PS","JPN","SETS",3,"LO","Indian Ocean, Eastern","Indian","57",1.57142857142857
2013,10,"PS","KOR","SETS",2,"LO","Indian Ocean, Eastern","Indian","57",1.4
1998,8,"PS","FRA","FHOURS",3,"LO","Indian Ocean, Eastern","Indian","57",16.0666666666667
2001,6,"PS","JPN","FDAYS",3,"LO","Indian Ocean, Eastern","Indian","57",1.33333333333333
2008,11,"PS","JPN","FDAYS",3,"LO","Indian Ocean, Eastern","Indian","57",1.1304347826087
2016,10,"PS","JPN","SETS",3,"LO","Indian Ocean, Eastern","Indian","57",1.41666666666667
1998,6,"PS","ESP","FHOURS",3,"LO","Indian Ocean, Eastern","Indian","57",13.1823529411765
2017,12,"PS","JPN","SETS",3,"LO","Indian Ocean, Eastern","Indian","57",1.36363636363636
1998,4,"PS","ESP","FHOURS",3,"LO",NA,NA,NA,131.425925925926
1995,9,"PS","MUS","FHOURS",3,"LO",NA,NA,NA,12
1998,5,"PS","FRA","HOURS",3,"LO",NA,NA,NA,1
2000,2,"PS","FRA","HOURS",3,"LO","Pacific, Western Central","Pacific","71",24
2006,6,"PS","THA","FDAYS",0,"LO","Pacific, Western Central","Pacific","71",1
2015,6,"PS","SYC","FHOURS",3,"LO","Pacific, Western Central","Pacific","71",12.2
1995,11,"PS","ESP","FHOURS",3,"LO",NA,NA,NA,12
1997,5,"PS","ESP","FHOURS",3,"LO",NA,NA,NA,87.5892857142857
1998,10,"PS","ESP","FHOURS",3,"LO",NA,NA,NA,12
1992,9,"PS","ESP","FHOURS",3,"LO",NA,NA,NA,9
1996,10,"PS","ESP","FHOURS",3,"LO",NA,NA,NA,9.66666666666667
1997,8,"PS","ESP","FHOURS",3,"LO",NA,NA,NA,12.2
1999,6,"PS","FRA","FHOURS",3,"LO",NA,NA,NA,12.2
2001,11,"PS","FRA","FHOURS",3,"LO",NA,NA,NA,12
2000,3,"PS","NEIPS","HOURS",3,"RFRI","Indian Ocean, Western","Indian","51",24
2000,6,"PS","NEIPS","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",41.7727272727273
1990,12,"PS","FRA","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",70.5426229508197
2003,5,"PS","NEIPS","FHOURS",3,"RFRI","Indian Ocean, Western","Indian","51",18.7875
1985,6,"PS","ESP","FDAYS",3,"RNRI","Indian Ocean, Western","Indian","51",4.83333333333333
2005,2,"PS","SYC","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",59.0916666666667
1999,3,"PS","FRA","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",26.2418604651163
2012,2,"PS","FRA","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",24.76
2016,2,"PS","KOR","SETS",2,"LO","Indian Ocean, Western","Indian","51",2.54545454545455
1990,8,"PS","NEIPS","HOURS",3,"RFRI","Indian Ocean, Western","Indian","51",0
2010,7,"PS","FRA","HOURS",3,"LO","Indian Ocean, Western","Indian","51",24.0909090909091
1990,3,"PS","JPN","DAYS",1,"LO","Indian Ocean, Western","Indian","51",2.41176470588235
2016,3,"PS","KOR","SETS",2,"LO","Indian Ocean, Western","Indian","51",3.37142857142857
1987,9,"PS","ESP","DAYS",3,"RNRI","Indian Ocean, Western","Indian","51",0
1997,8,"PS","NEIPS","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",26.225
2009,3,"PS","SYC","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",17.4953846153846
2004,2,"PS","ESP","HOURS",3,"LO","Indian Ocean, Western","Indian","51",23.8181818181818
1994,2,"PS","FRA","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",37.4279279279279
1997,12,"PS","FRA","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",28.6878787878788
2005,9,"PS","JPN","FDAYS",3,"LO","Indian Ocean, Western","Indian","51",2.33333333333333
1987,8,"PS","NEIPS","HOURS",3,"RFRI","Indian Ocean, Western","Indian","51",0
2000,7,"PS","NEIPS","HOURS",3,"RFRI","Indian Ocean, Western","Indian","51",27.6
2001,9,"PS","NEIPS","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",45.5111111111111
2001,11,"PS","NEIPS","HOURS",3,"RFRI","Indian Ocean, Western","Indian","51",24
2003,5,"PS","NEIPS","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",16.0411764705882
2001,3,"PS","ESP","HOURS",3,"LO","Indian Ocean, Western","Indian","51",27
2003,4,"PS","ESP","HOURS",3,"LO","Indian Ocean, Western","Indian","51",22.1666666666667
2003,11,"PS","ESP","HOURS",3,"LO","Indian Ocean, Western","Indian","51",23.5
1987,10,"PS","FRA","HOURS",3,"LO","Indian Ocean, Western","Indian","51",25.8
2000,7,"PS","FRA","HOURS",3,"LO","Indian Ocean, Western","Indian","51",21.1666666666667
2013,2,"PS","KOR","SETS",2,"LO","Indian Ocean, Western","Indian","51",1.62068965517241
1998,8,"PS","MUS","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",16.8
1997,9,"PS","NEIPS","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",42.36
1994,6,"PS","NEISU","FDAYS",2,"RFRI","Indian Ocean, Western","Indian","51",1
1990,10,"PS","ESP","DAYS",3,"RNRI","Indian Ocean, Western","Indian","51",0
2001,12,"PS","ESP","HOURS",3,"LO","Indian Ocean, Western","Indian","51",24
1998,1,"PS","FRA","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",19.7772727272727
2003,1,"PS","FRA","HOURS",3,"LO","Indian Ocean, Western","Indian","51",24
2003,5,"PS","FRA","HOURS",3,"LO","Indian Ocean, Western","Indian","51",24
2004,1,"PS","FRA","HOURS",3,"LO","Indian Ocean, Western","Indian","51",24
1989,7,"PS","JPN","DAYS",1,"LO","Indian Ocean, Western","Indian","51",1
1989,8,"PS","ESP","DAYS",3,"RNRI","Indian Ocean, Western","Indian","51",0.666666666666667
2012,9,"PS","ESP","HOURS",3,"LO","Indian Ocean, Western","Indian","51",48
1998,5,"PS","SYC","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",19.1190476190476
2000,12,"PS","ESP","HOURS",3,"LO","Indian Ocean, Western","Indian","51",24
2006,9,"PS","ESP","HOURS",3,"LO","Indian Ocean, Western","Indian","51",24
2007,9,"PS","ESP","HOURS",3,"LO","Indian Ocean, Western","Indian","51",24
1990,2,"PS","MUS","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",18.4615384615385
2000,8,"PS","NEIPS","HOURS",3,"RFRI","Indian Ocean, Western","Indian","51",24
2011,11,"PS","MYT","FHOURS",3,"RFRI","Indian Ocean, Western","Indian","51",15.8355555555556
1994,3,"PS","JPN","DAYS",1,"LO","Indian Ocean, Western","Indian","51",2.16666666666667
2013,1,"PS","KOR","SETS",2,"LO","Indian Ocean, Western","Indian","51",1.52941176470588
2002,7,"PS","NEISU","FDAYS",3,"RFRISP","Indian Ocean, Western","Indian","51",1.16666666666667
2017,12,"PS","KOR","SETS",2,"LO","Indian Ocean, Western","Indian","51",1.61764705882353
2009,9,"PS","THA","SETS",1,"LO","Indian Ocean, Western","Indian","51",1
2011,11,"PS","ESP","HOURS",3,"LO","Indian Ocean, Western","Indian","51",24
2005,1,"PS","FRA","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",47.2953488372093
2017,11,"PS","KOR","SETS",2,"LO","Indian Ocean, Western","Indian","51",1.29411764705882
2014,1,"RNOF","LKA","TRIPS",0,"LO","Indian Ocean, Western","Indian","51",4
2014,12,"PS","MUS","SETS",2,"LO","Indian Ocean, Western","Indian","51",2.52
2000,7,"PS","NEISU","FDAYS",3,"RFRISP","Indian Ocean, Western","Indian","51",1
2004,12,"PS","FRA","FHOURS",3,"LO","Indian Ocean, Western","Indian","51",36.8415841584158
2016,12,"PS","MUS","SETS",2,"LO","Indian Ocean, Western","Indian","51",1.39393939393939
2013,3,"BB","MDV","FDAYS",0,"LO","Indian Ocean, Eastern","Indian","57",8.4
2013,4,"BB","MDV","FDAYS",0,"LO","Indian Ocean, Eastern","Indian","57",6.6
2013,5,"BB","MDV","FDAYS",0,"LO","Indian Ocean, Eastern","Indian","57",5.66666666666667
2014,1,"BB","MDV","FDAYS",0,"LO","Indian Ocean, Eastern","Indian","57",4
2014,5,"BB","MDV","FDAYS",0,"LO","Indian Ocean, Eastern","Indian","57",1.5
2014,10,"BB","MDV","FDAYS",0,"LO","Indian Ocean, Eastern","Indian","57",3
2014,11,"BB","MDV","FDAYS",0,"LO","Indian Ocean, Eastern","Indian","57",6.66666666666667
2015,1,"BB","MDV","FDAYS",0,"LO","Indian Ocean, Eastern","Indian","57",3.16666666666667
2015,3,"BB","MDV","FDAYS",0,"LO","Indian Ocean, Eastern","Indian","57",2.5
2015,4,"BB","MDV","FDAYS",0,"LO","Indian Ocean, Eastern","Indian","57",5
2015,7,"BB","MDV","FDAYS",0,"LO","Indian Ocean, Eastern","Indian","57",1.5
2015,11,"BB","MDV","FDAYS",0,"LO","Indian Ocean, Eastern","Indian","57",3
2016,1,"BB","MDV","FDAYS",0,"LO","Indian Ocean, Eastern","Indian","57",4
2016,7,"BB","MDV","FDAYS",0,"LO","Indian Ocean, Eastern","Indian","57",6.5
2016,8,"BB","MDV","FDAYS",0,"LO","Indian Ocean, Eastern","Indian","57",4.28571428571429
2016,11,"BB","MDV","FDAYS",0,"LO","Indian Ocean, Eastern","Indian","57",4.33333333333333
2016,12,"BB","MDV","FDAYS",0,"LO","Indian Ocean, Eastern","Indian","57",1
2017,1,"BB","MDV","FDAYS",0,"LO","Indian Ocean, Eastern","Indian","57",5.5
2017,3,"BB","MDV","FDAYS",0,"LO","Indian Ocean, Eastern","Indian","57",2.25
2017,4,"BB","MDV","FDAYS",0,"LO","Indian Ocean, Eastern","Indian","57",4.4
2017,5,"BB","MDV","FDAYS",0,"LO","Indian Ocean, Eastern","Indian","57",14.5
2017,6,"BB","MDV","FDAYS",0,"LO","Indian Ocean, Eastern","Indian","57",9
2017,7,"BB","MDV","FDAYS",0,"LO","Indian Ocean, Eastern","Indian","57",3
2017,8,"BB","MDV","FDAYS",0,"LO","Indian Ocean, Eastern","Indian","57",8.33333333333333
2017,9,"BB","MDV","FDAYS",0,"LO","Indian Ocean, Eastern","Indian","57",10.5
