"GLOBAL","YEAR","SPECIES","QUANTITY"
"GLOBAL",1990-01-01,"CTA",885
"GLOBAL",1990-01-01,"CTB",0
"GLOBAL",1990-01-01,"CTC",16028
"GLOBAL",1990-01-01,"CTG",3938
"GLOBAL",1990-01-01,"CTI",0
"GLOBAL",1990-01-01,"CTL",281709
"GLOBAL",1990-01-01,"CTM",1323
"GLOBAL",1990-01-01,"CTO",63073
"GLOBAL",1990-01-01,"CTS",2118
"GLOBAL",1990-01-01,"CUB",6991
"GLOBAL",1990-01-01,"CUC",1323
"GLOBAL",1990-01-01,"CUJ",8917
"GLOBAL",1990-01-01,"CUN",2
"GLOBAL",1990-01-01,"CUQ",0
"GLOBAL",1990-01-01,"CUS",55369
"GLOBAL",1990-01-01,"CUT",104443
"GLOBAL",1990-01-01,"CUX",12889
"GLOBAL",1990-01-01,"CVJ",5378
"GLOBAL",1990-01-01,"CVK",15797
"GLOBAL",1990-01-01,"CVW",0
"GLOBAL",1990-01-01,"CVY",0
"GLOBAL",1990-01-01,"CWC",0
"GLOBAL",1990-01-01,"CWE",0
"GLOBAL",1990-01-01,"CXF",0
"GLOBAL",1990-01-01,"CXR",0
"GLOBAL",1990-01-01,"CXS",0
"GLOBAL",1990-01-01,"CYO",1543
"GLOBAL",1990-01-01,"CYP",0
"GLOBAL",1990-01-01,"CYW",0
"GLOBAL",1990-01-01,"CZJ",5796
"GLOBAL",1990-01-01,"DAB",10523
"GLOBAL",1990-01-01,"DAG",87477
"GLOBAL",1990-01-01,"DAS",10743
"GLOBAL",1990-01-01,"DBO",0
"GLOBAL",1990-01-01,"DBZ",0
"GLOBAL",1990-01-01,"DCA",0
"GLOBAL",1990-01-01,"DCO",25
"GLOBAL",1990-01-01,"DCP",565798
"GLOBAL",1990-01-01,"DCX",2027
"GLOBAL",1990-01-01,"DCZ",0
"GLOBAL",1990-01-01,"DDU",0
"GLOBAL",1990-01-01,"DEA",629
"GLOBAL",1990-01-01,"DEC",8670
"GLOBAL",1990-01-01,"DEL",5608
"GLOBAL",1990-01-01,"DES",6355
"GLOBAL",1990-01-01,"DEX",8856
"GLOBAL",1990-01-01,"DGH",4385
"GLOBAL",1990-01-01,"DGM",0
"GLOBAL",1990-01-01,"DGP",0
"GLOBAL",1990-01-01,"DGS",38668
"GLOBAL",1990-01-01,"DGX",18068
"GLOBAL",1990-01-01,"DHG",0
"GLOBAL",1990-01-01,"DIG",0
"GLOBAL",1990-01-01,"DLP",0
"GLOBAL",1990-01-01,"DMO",0
"GLOBAL",1990-01-01,"DNC",180
"GLOBAL",1990-01-01,"DNF",0
"GLOBAL",1990-01-01,"DOB",8650
"GLOBAL",1990-01-01,"DOL",45790
"GLOBAL",1990-01-01,"DON",78
"GLOBAL",1990-01-01,"DOS",61550
"GLOBAL",1990-01-01,"DOT",452
"GLOBAL",1990-01-01,"DPC",40850
"GLOBAL",1990-01-01,"DPN",0
"GLOBAL",1990-01-01,"DPS",34980
"GLOBAL",1990-01-01,"DPX",67346
"GLOBAL",1990-01-01,"DRI",456
"GLOBAL",1990-01-01,"DRR",0
"GLOBAL",1990-01-01,"DRS",2341
"GLOBAL",1990-01-01,"DRY",3838
"GLOBAL",1990-01-01,"DSE",0
"GLOBAL",1990-01-01,"DSI",0
"GLOBAL",1990-01-01,"DST",0
"GLOBAL",1990-01-01,"DUN",16416
"GLOBAL",1990-01-01,"DUS",70
"GLOBAL",1990-01-01,"DVA",1296
"GLOBAL",1990-01-01,"DWH",0
"GLOBAL",1990-01-01,"DWP",0
"GLOBAL",1990-01-01,"DYL",0
"GLOBAL",1990-01-01,"EAG",0
"GLOBAL",1990-01-01,"EAN",0
"GLOBAL",1990-01-01,"ECH",9192
"GLOBAL",1990-01-01,"ECN",0
"GLOBAL",1990-01-01,"EDJ",0
"GLOBAL",1990-01-01,"EDR",115
"GLOBAL",1990-01-01,"EED",0
"GLOBAL",1990-01-01,"EEG",0
"GLOBAL",1990-01-01,"EEK",0
"GLOBAL",1990-01-01,"EEP",0
"GLOBAL",1990-01-01,"EEU",81
"GLOBAL",1990-01-01,"EFD",0
"GLOBAL",1990-01-01,"EFH",0
"GLOBAL",1990-01-01,"EFJ",0
"GLOBAL",1990-01-01,"EHG",0
"GLOBAL",1990-01-01,"EHI",0
"GLOBAL",1990-01-01,"EIL",24667
"GLOBAL",1990-01-01,"ELA",1713
"GLOBAL",1990-01-01,"ELC",71970
"GLOBAL",1990-01-01,"ELE",13038
"GLOBAL",1990-01-01,"ELJ",1280
"GLOBAL",1990-01-01,"ELP",38
"GLOBAL",1990-01-01,"ELS",22053
"GLOBAL",1990-01-01,"ELU",254
"GLOBAL",1990-01-01,"ELX",2528
"GLOBAL",1990-01-01,"ELZ",0
"GLOBAL",1990-01-01,"EME",0
"GLOBAL",1990-01-01,"EMM",568
"GLOBAL",1990-01-01,"EMP",55466
"GLOBAL",1990-01-01,"EMT",35
"GLOBAL",1990-01-01,"EMU",0
"GLOBAL",1990-01-01,"EMV",0
"GLOBAL",1990-01-01,"ENA",46738
"GLOBAL",1990-01-01,"ENC",0
"GLOBAL",1990-01-01,"ENI",0
"GLOBAL",1990-01-01,"ENS",1393
"GLOBAL",1990-01-01,"ENX",0
"GLOBAL",1990-01-01,"EOI",0
"GLOBAL",1990-01-01,"EPI",3500
"GLOBAL",1990-01-01,"EPR",0
"GLOBAL",1990-01-01,"EPT",0
"GLOBAL",1990-01-01,"EQE",0
"GLOBAL",1990-01-01,"ERP",41
"GLOBAL",1990-01-01,"ERS",0
"GLOBAL",1990-01-01,"ESZ",0
"GLOBAL",1990-01-01,"ETR",0
"GLOBAL",1990-01-01,"ETX",0
"GLOBAL",1990-01-01,"EUA",0
"GLOBAL",1990-01-01,"EUG",0
"GLOBAL",1990-01-01,"EUL",2348
"GLOBAL",1990-01-01,"EWF",0
"GLOBAL",1990-01-01,"EWS",0
"GLOBAL",1990-01-01,"EWU",0
"GLOBAL",1990-01-01,"EYO",0
"GLOBAL",1990-01-01,"FAC",0
"GLOBAL",1990-01-01,"FAL",2761
"GLOBAL",1990-01-01,"FAS",0
"GLOBAL",1990-01-01,"FBM",78395
"GLOBAL",1990-01-01,"FBR",5498
"GLOBAL",1990-01-01,"FBU",5342
"GLOBAL",1990-01-01,"FCC",8068
"GLOBAL",1990-01-01,"FCG",4531
"GLOBAL",1990-01-01,"FCH",4348
"GLOBAL",1990-01-01,"FCP",70687
"GLOBAL",1990-01-01,"FCX",101681
"GLOBAL",1990-01-01,"FCY",372927
"GLOBAL",1990-01-01,"FFX",1030
"GLOBAL",1990-01-01,"FGB",3738
"GLOBAL",1990-01-01,"FGG",0
"GLOBAL",1990-01-01,"FGO",18170
"GLOBAL",1990-01-01,"FGS",27533
"GLOBAL",1990-01-01,"FGX",8518
"GLOBAL",1990-01-01,"FID",5383
"GLOBAL",1990-01-01,"FIE",0
"GLOBAL",1990-01-01,"FIL",230252
"GLOBAL",1990-01-01,"FIN",54355
"GLOBAL",1990-01-01,"FIO",0
"GLOBAL",1990-01-01,"FIS",8523
"GLOBAL",1990-01-01,"FIW",19
"GLOBAL",1990-01-01,"FKN",867
"GLOBAL",1990-01-01,"FLA",3832
"GLOBAL",1990-01-01,"FLD",1955
"GLOBAL",1990-01-01,"FLE",8914
"GLOBAL",1990-01-01,"FLF",337741
"GLOBAL",1990-01-01,"FLH",4348
"GLOBAL",1990-01-01,"FLI",3678
"GLOBAL",1990-01-01,"FLP",39480
"GLOBAL",1990-01-01,"FLS",4045
"GLOBAL",1990-01-01,"FLT",0
"GLOBAL",1990-01-01,"FLU",4960
"GLOBAL",1990-01-01,"FLW",11647
"GLOBAL",1990-01-01,"FLX",322994
"GLOBAL",1990-01-01,"FLY",36001
"GLOBAL",1990-01-01,"FOR",0
"GLOBAL",1990-01-01,"FOT",12125
"GLOBAL",1990-01-01,"FOX",0
"GLOBAL",1990-01-01,"FPC",9568
"GLOBAL",1990-01-01,"FPE",23911
"GLOBAL",1990-01-01,"FPI",33554
"GLOBAL",1990-01-01,"FPP",25076
"GLOBAL",1990-01-01,"FPY",1519
"GLOBAL",1990-01-01,"FRF",3034770
"GLOBAL",1990-01-01,"FRG",3283
"GLOBAL",1990-01-01,"FRI",1965
"GLOBAL",1990-01-01,"FRO",23251
"GLOBAL",1990-01-01,"FRX",38131
"GLOBAL",1990-01-01,"FRZ",185669
"GLOBAL",1990-01-01,"FSA",140
"GLOBAL",1990-01-01,"FSC",4267
"GLOBAL",1990-01-01,"FSH",0.998
"GLOBAL",1990-01-01,"FSI",80049
"GLOBAL",1990-01-01,"FSN",240
"GLOBAL",1990-01-01,"FSS",50827
"GLOBAL",1990-01-01,"FTE",1487
"GLOBAL",1990-01-01,"FTS",8
"GLOBAL",1990-01-01,"FUT",0
"GLOBAL",1990-01-01,"FVE",7670
"GLOBAL",1990-01-01,"FYS",0
"GLOBAL",1990-01-01,"GAD",36326
"GLOBAL",1990-01-01,"GAG",3049
"GLOBAL",1990-01-01,"GAL",11533
"GLOBAL",1990-01-01,"GAM",0
"GLOBAL",1990-01-01,"GAR",2835
"GLOBAL",1990-01-01,"GAS",29832
"GLOBAL",1990-01-01,"GAT",0
"GLOBAL",1990-01-01,"GAZ",148221
"GLOBAL",1990-01-01,"GBA",12806
"GLOBAL",1990-01-01,"GBR",1268
"GLOBAL",1990-01-01,"GBS",230
"GLOBAL",1990-01-01,"GDE",0
"GLOBAL",1990-01-01,"GDG",0
"GLOBAL",1990-01-01,"GDJ",14534
"GLOBAL",1990-01-01,"GDW",0
"GLOBAL",1990-01-01,"GEC",3992
"GLOBAL",1990-01-01,"GEJ",0
"GLOBAL",1990-01-01,"GEL",4775
"GLOBAL",1990-01-01,"GEM",9175
"GLOBAL",1990-01-01,"GEO",0
"GLOBAL",1990-01-01,"GEP",102
"GLOBAL",1990-01-01,"GER",465
"GLOBAL",1990-01-01,"GFB",1596
"GLOBAL",1990-01-01,"GGW",0
"GLOBAL",1990-01-01,"GHG",46378
"GLOBAL",1990-01-01,"GHL",131998
"GLOBAL",1990-01-01,"GHP",0
"GLOBAL",1990-01-01,"GIP",28005
"GLOBAL",1990-01-01,"GIS",15103
"GLOBAL",1990-01-01,"GIT",109285
"GLOBAL",1990-01-01,"GIY",0
"GLOBAL",1990-01-01,"GKF",461
"GLOBAL",1990-01-01,"GKL",2235
"GLOBAL",1990-01-01,"GLS",45287
"GLOBAL",1990-01-01,"GLT",830
"GLOBAL",1990-01-01,"GMK",0
"GLOBAL",1990-01-01,"GNC",0
"GLOBAL",1990-01-01,"GOA",2663
"GLOBAL",1990-01-01,"GOO",12
"GLOBAL",1990-01-01,"GOX",45164
"GLOBAL",1990-01-01,"GPA",50805
"GLOBAL",1990-01-01,"GPB",1100
"GLOBAL",1990-01-01,"GPD",7095
"GLOBAL",1990-01-01,"GPE",0
"GLOBAL",1990-01-01,"GPN",201
"GLOBAL",1990-01-01,"GPR",3254
"GLOBAL",1990-01-01,"GPS",18
"GLOBAL",1990-01-01,"GPW",1145
"GLOBAL",1990-01-01,"GPX",56500
"GLOBAL",1990-01-01,"GQO",73512
"GLOBAL",1990-01-01,"GQT",0
"GLOBAL",1990-01-01,"GRA",0
"GLOBAL",1990-01-01,"GRB",38529
"GLOBAL",1990-01-01,"GRC",387
"GLOBAL",1990-01-01,"GRE",0
"GLOBAL",1990-01-01,"GRL",1604
"GLOBAL",1990-01-01,"GRM",158125
"GLOBAL",1990-01-01,"GRN",262454
"GLOBAL",1990-01-01,"GRO",26445
"GLOBAL",1990-01-01,"GRP",1859
"GLOBAL",1990-01-01,"GRQ",0
"GLOBAL",1990-01-01,"GRV",19951
"GLOBAL",1990-01-01,"GRW",0
"GLOBAL",1990-01-01,"GRX",49162
"GLOBAL",1990-01-01,"GSH",61.09
"GLOBAL",1990-01-01,"GSK",54
"GLOBAL",1990-01-01,"GSU",26852
"GLOBAL",1990-01-01,"GTA",11215
"GLOBAL",1990-01-01,"GTF",1172
"GLOBAL",1990-01-01,"GUC",3801
"GLOBAL",1990-01-01,"GUD",1100
"GLOBAL",1990-01-01,"GUF",539
"GLOBAL",1990-01-01,"GUG",23222
"GLOBAL",1990-01-01,"GUP",3086
"GLOBAL",1990-01-01,"GUQ",1940
"GLOBAL",1990-01-01,"GUR",238
"GLOBAL",1990-01-01,"GUS",0
"GLOBAL",1990-01-01,"GUT",27653
"GLOBAL",1990-01-01,"GUU",0
"GLOBAL",1990-01-01,"GUX",18596
"GLOBAL",1990-01-01,"GYN",0
"GLOBAL",1990-01-01,"HAD",203958
"GLOBAL",1990-01-01,"HAI",7031
"GLOBAL",1990-01-01,"HAJ",1992
"GLOBAL",1990-01-01,"HAL",6948
"GLOBAL",1990-01-01,"HAN",0
"GLOBAL",1990-01-01,"HAP",36973
"GLOBAL",1990-01-01,"HAS",53648
"GLOBAL",1990-01-01,"HAW",278
"GLOBAL",1990-01-01,"HBN",0
"GLOBAL",1990-01-01,"HCD",0
"GLOBAL",1990-01-01,"HCJ",3329
"GLOBAL",1990-01-01,"HCL",11363
"GLOBAL",1990-01-01,"HCX",1604
"GLOBAL",1990-01-01,"HCZ",61
"GLOBAL",1990-01-01,"HDV",0
"GLOBAL",1990-01-01,"HEP",199488
"GLOBAL",1990-01-01,"HER",1541140
"GLOBAL",1990-01-01,"HES",21
"GLOBAL",1990-01-01,"HFR",0
"GLOBAL",1990-01-01,"HIL",221963
"GLOBAL",1990-01-01,"HJD",21
"GLOBAL",1990-01-01,"HKB",167
"GLOBAL",1990-01-01,"HKC",268244
"GLOBAL",1990-01-01,"HKE",98775
"GLOBAL",1990-01-01,"HKK",17
"GLOBAL",1990-01-01,"HKM",14812
"GLOBAL",1990-01-01,"HKN",61199
"GLOBAL",1990-01-01,"HKP",419750
"GLOBAL",1990-01-01,"HKR",2494
"GLOBAL",1990-01-01,"HKS",90843
"GLOBAL",1990-01-01,"HKU",3469
"GLOBAL",1990-01-01,"HKW",19822
"GLOBAL",1990-01-01,"HKX",1072
"GLOBAL",1990-01-01,"HLT",1
"GLOBAL",1990-01-01,"HLU",0
"GLOBAL",1990-01-01,"HMC",371467
"GLOBAL",1990-01-01,"HMG",67171
"GLOBAL",1990-01-01,"HMM",79094
"GLOBAL",1990-01-01,"HMY",18252
"GLOBAL",1990-01-01,"HMZ",106604
"GLOBAL",1990-01-01,"HOC",2391
"GLOBAL",1990-01-01,"HOL",0
"GLOBAL",1990-01-01,"HOM",405480
"GLOBAL",1990-01-01,"HON",0
"GLOBAL",1990-01-01,"HOU",479
"GLOBAL",1990-01-01,"HPR",0
"GLOBAL",1990-01-01,"HSC",332
"GLOBAL",1990-01-01,"HTN",5567
"GLOBAL",1990-01-01,"HUH",0
"GLOBAL",1990-01-01,"HUM",22456
"GLOBAL",1990-01-01,"HUS",4028
"GLOBAL",1990-01-01,"HUV",0
"GLOBAL",1990-01-01,"HUW",1
"GLOBAL",1990-01-01,"HVJ",2535
"GLOBAL",1990-01-01,"HWH",0
"GLOBAL",1990-01-01,"HWP",0
"GLOBAL",1990-01-01,"HWX",0
"GLOBAL",1990-01-01,"HXQ",0
"GLOBAL",1990-01-01,"HYD",0
"GLOBAL",1990-01-01,"HYW",0
"GLOBAL",1990-01-01,"HZK",0
"GLOBAL",1990-01-01,"IAG",8543
"GLOBAL",1990-01-01,"IAH",1547
"GLOBAL",1990-01-01,"IBC",310
"GLOBAL",1990-01-01,"ICX",0
"GLOBAL",1990-01-01,"IDB",0
"GLOBAL",1990-01-01,"ILI",9380
"GLOBAL",1990-01-01,"ILS",0
"GLOBAL",1990-01-01,"IMO",0
"GLOBAL",1990-01-01,"IMS",66
"GLOBAL",1990-01-01,"IMY",300
"GLOBAL",1990-01-01,"INV",73068
"GLOBAL",1990-01-01,"IOS",338135
"GLOBAL",1990-01-01,"IPO",0
"GLOBAL",1990-01-01,"ISC",12117
"GLOBAL",1990-01-01,"ITE",0
"GLOBAL",1990-01-01,"ITF",0
"GLOBAL",1990-01-01,"ITP",0
"GLOBAL",1990-01-01,"IYO",0
"GLOBAL",1990-01-01,"JAA",0
"GLOBAL",1990-01-01,"JAI",0
"GLOBAL",1990-01-01,"JAN",536271
"GLOBAL",1990-01-01,"JAP",4732154
"GLOBAL",1990-01-01,"JAQ",1001
"GLOBAL",1990-01-01,"JAS",8486
"GLOBAL",1990-01-01,"JAX",335860
"GLOBAL",1990-01-01,"JCM",0
"GLOBAL",1990-01-01,"JDP",0
"GLOBAL",1990-01-01,"JEL",75219
"GLOBAL",1990-01-01,"JFL",8015
"GLOBAL",1990-01-01,"JFY",0
"GLOBAL",1990-01-01,"JGU",0
"GLOBAL",1990-01-01,"JIC",2
"GLOBAL",1990-01-01,"JJM",239607
"GLOBAL",1990-01-01,"JKX",40930
"GLOBAL",1990-01-01,"JOD",4399
"GLOBAL",1990-01-01,"JOS",4
"GLOBAL",1990-01-01,"JRI",0
"GLOBAL",1990-01-01,"JSC",231770
"GLOBAL",1990-01-01,"JSN",3025
"GLOBAL",1990-01-01,"JSP",298
"GLOBAL",1990-01-01,"JSS",4205
"GLOBAL",1990-01-01,"KAF",11641
"GLOBAL",1990-01-01,"KAW",149689
"GLOBAL",1990-01-01,"KBR",2478
"GLOBAL",1990-01-01,"KCD",42557
"GLOBAL",1990-01-01,"KCF",0
"GLOBAL",1990-01-01,"KCL",0
"GLOBAL",1990-01-01,"KCM",0
"GLOBAL",1990-01-01,"KCP",4524
"GLOBAL",1990-01-01,"KCR",1961
"GLOBAL",1990-01-01,"KCS",16212
"GLOBAL",1990-01-01,"KCU",0
"GLOBAL",1990-01-01,"KCV",0
"GLOBAL",1990-01-01,"KCX",0
"GLOBAL",1990-01-01,"KCZ",0
"GLOBAL",1990-01-01,"KDM",15169
"GLOBAL",1990-01-01,"KEF",0
"GLOBAL",1990-01-01,"KEM",0
"GLOBAL",1990-01-01,"KFV",0
"GLOBAL",1990-01-01,"KGB",0
"GLOBAL",1990-01-01,"KGF",25
"GLOBAL",1990-01-01,"KGG",652
"GLOBAL",1990-01-01,"KGM",9512
"GLOBAL",1990-01-01,"KGX",247502
"GLOBAL",1990-01-01,"KHG",0
"GLOBAL",1990-01-01,"KIC",278
"GLOBAL",1990-01-01,"KIF",0
"GLOBAL",1990-01-01,"KIW",3
"GLOBAL",1990-01-01,"KIX",0
"GLOBAL",1990-01-01,"KLA",7379
"GLOBAL",1990-01-01,"KNS",4388
"GLOBAL",1990-01-01,"KOB",2285
"GLOBAL",1990-01-01,"KOY",0
"GLOBAL",1990-01-01,"KPC",0
"GLOBAL",1990-01-01,"KRI",406510
"GLOBAL",1990-01-01,"KUG",4187
"GLOBAL",1990-01-01,"KUP",9630
"GLOBAL",1990-01-01,"KYX",1
"GLOBAL",1990-01-01,"LAA",9852
"GLOBAL",1990-01-01,"LAC",0
"GLOBAL",1990-01-01,"LAD",101
"GLOBAL",1990-01-01,"LAG",0
"GLOBAL",1990-01-01,"LAH",3000
"GLOBAL",1990-01-01,"LAI",0
"GLOBAL",1990-01-01,"LAN",571
"GLOBAL",1990-01-01,"LAR",97
"GLOBAL",1990-01-01,"LAS",91
"GLOBAL",1990-01-01,"LAT",1104
"GLOBAL",1990-01-01,"LAU",196
"GLOBAL",1990-01-01,"LBA",75534
"GLOBAL",1990-01-01,"LBC",4306
"GLOBAL",1990-01-01,"LBE",2823
"GLOBAL",1990-01-01,"LBR",686
"GLOBAL",1990-01-01,"LBT",451
"GLOBAL",1990-01-01,"LBW",0
"GLOBAL",1990-01-01,"LCX",0
"GLOBAL",1990-01-01,"LDB",0
"GLOBAL",1990-01-01,"LDE",0
"GLOBAL",1990-01-01,"LDY",0
"GLOBAL",1990-01-01,"LEC",0
"GLOBAL",1990-01-01,"LEE",3770
"GLOBAL",1990-01-01,"LEF",209
"GLOBAL",1990-01-01,"LEM",12316
"GLOBAL",1990-01-01,"LEN",0
"GLOBAL",1990-01-01,"LES",0
"GLOBAL",1990-01-01,"LEZ",5196
"GLOBAL",1990-01-01,"LFZ",0
"GLOBAL",1990-01-01,"LGO",0
"GLOBAL",1990-01-01,"LHN",0
"GLOBAL",1990-01-01,"LHT",743449
"GLOBAL",1990-01-01,"LIB",225
"GLOBAL",1990-01-01,"LIC",0
"GLOBAL",1990-01-01,"LIG",19958
"GLOBAL",1990-01-01,"LIJ",0
"GLOBAL",1990-01-01,"LIN",52397
"GLOBAL",1990-01-01,"LIO",43
"GLOBAL",1990-01-01,"LIX",58112
"GLOBAL",1990-01-01,"LJB",0
"GLOBAL",1990-01-01,"LJG",0
"GLOBAL",1990-01-01,"LJI",0
"GLOBAL",1990-01-01,"LJU",0
"GLOBAL",1990-01-01,"LJX",80885
"GLOBAL",1990-01-01,"LKR",0
"GLOBAL",1990-01-01,"LKT",0
"GLOBAL",1990-01-01,"LKW",0
"GLOBAL",1990-01-01,"LMA",1
"GLOBAL",1990-01-01,"LMG",0
"GLOBAL",1990-01-01,"LNJ",131677
"GLOBAL",1990-01-01,"LNM",0
"GLOBAL",1990-01-01,"LNZ",0
"GLOBAL",1990-01-01,"LOA",11943
"GLOBAL",1990-01-01,"LOB",0
"GLOBAL",1990-01-01,"LOF",19
"GLOBAL",1990-01-01,"LOG",89
"GLOBAL",1990-01-01,"LOJ",1301
"GLOBAL",1990-01-01,"LOK",692
"GLOBAL",1990-01-01,"LOQ",131
"GLOBAL",1990-01-01,"LOR",3120
"GLOBAL",1990-01-01,"LOS",612
"GLOBAL",1990-01-01,"LOT",181171
"GLOBAL",1990-01-01,"LOX",0
"GLOBAL",1990-01-01,"LQL",0
"GLOBAL",1990-01-01,"LSJ",0
"GLOBAL",1990-01-01,"LTA",29528
"GLOBAL",1990-01-01,"LTJ",0
"GLOBAL",1990-01-01,"LTK",0
"GLOBAL",1990-01-01,"LTN",0
"GLOBAL",1990-01-01,"LTQ",0
"GLOBAL",1990-01-01,"LTS",0
"GLOBAL",1990-01-01,"LUH",160
"GLOBAL",1990-01-01,"LUK",4825
"GLOBAL",1990-01-01,"LUM",6494
"GLOBAL",1990-01-01,"LVK",0
"GLOBAL",1990-01-01,"LWO",0
"GLOBAL",1990-01-01,"LWQ",0
"GLOBAL",1990-01-01,"LXN",0
"GLOBAL",1990-01-01,"LXS",200
"GLOBAL",1990-01-01,"LXX",0
"GLOBAL",1990-01-01,"LYC",40534
"GLOBAL",1990-01-01,"LZS",1
"GLOBAL",1990-01-01,"MAA",7973
"GLOBAL",1990-01-01,"MAB",0
"GLOBAL",1990-01-01,"MAC",658555
"GLOBAL",1990-01-01,"MAK",0
"GLOBAL",1990-01-01,"MAN",0
"GLOBAL",1990-01-01,"MAS",1093313
"GLOBAL",1990-01-01,"MAV",0
"GLOBAL",1990-01-01,"MAW",5389
"GLOBAL",1990-01-01,"MAX",29433
"GLOBAL",1990-01-01,"MAZ",3651
"GLOBAL",1990-01-01,"MBF",0
"GLOBAL",1990-01-01,"MBZ",2268
"GLOBAL",1990-01-01,"MCC",36
"GLOBAL",1990-01-01,"MCH",0
"GLOBAL",1990-01-01,"MCL",16923
"GLOBAL",1990-01-01,"MEC",627
"GLOBAL",1990-01-01,"MEG",13433
"GLOBAL",1990-01-01,"MEP",0
"GLOBAL",1990-01-01,"MES",7571
"GLOBAL",1990-01-01,"MET",35186
"GLOBAL",1990-01-01,"MEW",0
"GLOBAL",1990-01-01,"MFF",0
"GLOBAL",1990-01-01,"MFX",0
"GLOBAL",1990-01-01,"MGA",0
"GLOBAL",1990-01-01,"MGC",0
"GLOBAL",1990-01-01,"MGR",2717
"GLOBAL",1990-01-01,"MGU",0
"GLOBAL",1990-01-01,"MHA",428198
"GLOBAL",1990-01-01,"MHG",519583
"GLOBAL",1990-01-01,"MHJ",0
"GLOBAL",1990-01-01,"MHP",205
"GLOBAL",1990-01-01,"MHS",3675
"GLOBAL",1990-01-01,"MIC",0
"GLOBAL",1990-01-01,"MIL",3629
"GLOBAL",1990-01-01,"MIW",430
"GLOBAL",1990-01-01,"MKV",0
"GLOBAL",1990-01-01,"MLB",0
"GLOBAL",1990-01-01,"MLM",396
"GLOBAL",1990-01-01,"MLS",13369
"GLOBAL",1990-01-01,"MMH",0
"GLOBAL",1990-01-01,"MMM",0
"GLOBAL",1990-01-01,"MNL",0
"GLOBAL",1990-01-01,"MNZ",27987
"GLOBAL",1990-01-01,"MOA",2346
"GLOBAL",1990-01-01,"MOB",1795
"GLOBAL",1990-01-01,"MOD",6050
"GLOBAL",1990-01-01,"MOF",321707
"GLOBAL",1990-01-01,"MOJ",12832
"GLOBAL",1990-01-01,"MOL",610820
"GLOBAL",1990-01-01,"MON",26030
"GLOBAL",1990-01-01,"MOO",17355
"GLOBAL",1990-01-01,"MOR",8180
"GLOBAL",1990-01-01,"MOW",2142
"GLOBAL",1990-01-01,"MOX",0
"GLOBAL",1990-01-01,"MOY",0
"GLOBAL",1990-01-01,"MPN",0
"GLOBAL",1990-01-01,"MRB",0
"GLOBAL",1990-01-01,"MRL",0
"GLOBAL",1990-01-01,"MSC",23521
"GLOBAL",1990-01-01,"MSF",0
"GLOBAL",1990-01-01,"MSH",2834.395
"GLOBAL",1990-01-01,"MSK",133
"GLOBAL",1990-01-01,"MSL",656
"GLOBAL",1990-01-01,"MSM",28929
"GLOBAL",1990-01-01,"MSP",0
"GLOBAL",1990-01-01,"MSR",3917
"GLOBAL",1990-01-01,"MSV",20378
"GLOBAL",1990-01-01,"MSX",17181
"GLOBAL",1990-01-01,"MTL",1631
"GLOBAL",1990-01-01,"MTS",3285
"GLOBAL",1990-01-01,"MUA",1123
"GLOBAL",1990-01-01,"MUB",2741
"GLOBAL",1990-01-01,"MUC",38
"GLOBAL",1990-01-01,"MUD",9243
"GLOBAL",1990-01-01,"MUE",71
"GLOBAL",1990-01-01,"MUF",34028
"GLOBAL",1990-01-01,"MUI",0
"GLOBAL",1990-01-01,"MUK",5747
"GLOBAL",1990-01-01,"MUL",201362
"GLOBAL",1990-01-01,"MUM",27490
"GLOBAL",1990-01-01,"MUR",8513
"GLOBAL",1990-01-01,"MUS",128226
"GLOBAL",1990-01-01,"MUT",8871
"GLOBAL",1990-01-01,"MUV",9
"GLOBAL",1990-01-01,"MUX",19411
"GLOBAL",1990-01-01,"MVA",1
"GLOBAL",1990-01-01,"MVJ",0
"GLOBAL",1990-01-01,"MVO",11012
"GLOBAL",1990-01-01,"MWC",0
"GLOBAL",1990-01-01,"MWF",0
"GLOBAL",1990-01-01,"MWP",0
"GLOBAL",1990-01-01,"MWT",0
"GLOBAL",1990-01-01,"MWU",0
"GLOBAL",1990-01-01,"MXG",0
"GLOBAL",1990-01-01,"MXT",0
"GLOBAL",1990-01-01,"MXV",0
"GLOBAL",1990-01-01,"MYA",1949
"GLOBAL",1990-01-01,"MYC",8751
"GLOBAL",1990-01-01,"MYG",0
"GLOBAL",1990-01-01,"MYL",3
"GLOBAL",1990-01-01,"MYS",193
"GLOBAL",1990-01-01,"MYX",0
"GLOBAL",1990-01-01,"MYZ",0
"GLOBAL",1990-01-01,"MZL",0
"GLOBAL",1990-01-01,"MZZ",8870366
"GLOBAL",1990-01-01,"NAR",1200
"GLOBAL",1990-01-01,"NAS",318
"GLOBAL",1990-01-01,"NAU",0
"GLOBAL",1990-01-01,"NBU",0
"GLOBAL",1990-01-01,"NCG",5440
"GLOBAL",1990-01-01,"NCL",86270
"GLOBAL",1990-01-01,"NDZ",0
"GLOBAL",1990-01-01,"NEA",1
"GLOBAL",1990-01-01,"NEB",1644
"GLOBAL",1990-01-01,"NEC",6388
"GLOBAL",1990-01-01,"NED",9078
"GLOBAL",1990-01-01,"NEM",489
"GLOBAL",1990-01-01,"NEP",56162
"GLOBAL",1990-01-01,"NFA",0
"GLOBAL",1990-01-01,"NGB",0
